vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h),vehicle31-relx(m),vehicle31-rely(m),vehicle31-relvx(km/h),vehicle31-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.0482,-25.8,1.106,-7.2,0,-0,0,0,0,-0,0,0,-6,6.4966,0.9163,-10.945,1.8,-47.8,-0.5891,-4.6472,-10,9.6,-0.3273,-3.2728,-2.0828,-54.924,1.8959,-4.3494,-6.0138,31.428,2.476,-13.637,0,-0,0,0,4.89,70.66,2.34,-3.96,-10.4,42,4.1237,-15.971,-5.6522,96.07,3.8134,-4.8864,0,-0,0,0,4.8,-30,2.2254,15.251,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.0966,-26,1.3272,-7.2,0,-0,0,0,0,-0,0,0,-6,6.1932,0.7854,-10.961,1.8,-47.8,-0.3273,-4.3854,-10,9.6,-0.1964,-2.2909,-2.1656,-55.048,2.2751,-4.5254,-6.0276,31.056,1.9501,-13.445,0,-0,0,0,4.825,70.55,2.34,-3.96,-10.4,41.6,4.32,-15.906,-5.7044,95.94,3.1361,-4.764,0,-0,0,0,5,-29.6,2.2909,15.251,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.1448,-26.2,1.5168,-7.2,0,-0,0,0,0,-0,0,0,-6,5.8896,0.5891,-10.778,1.8,-48,0,-4.3854,-9.8,9.4,0.2618,-1.7018,-2.2482,-55.172,2.6001,-4.4893,-6.0414,30.682,1.6115,-13.272,0,-0,0,0,4.76,70.44,2.34,-3.96,-10.6,41.2,4.7782,-15.709,-5.7566,95.808,2.5556,-4.7526,0,-0,0,0,4.6,-29,2.16,15.185,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.1932,-26.4,1.659,-7.2,0,-0,0,0,0,-0,0,0,-6,5.5862,0.3273,-10.755,1.8,-48,0,-4.32,-9.8,9.2,0.6545,2.4218,-2.331,-55.296,2.8439,-4.5931,-6.0552,30.31,1.1285,-13.125,0,-0,0,0,4.695,70.33,2.34,-3.96,-10.8,40.6,4.7782,-15.382,-5.8086,95.678,2.1202,-4.4822,0,-0,0,0,4.8,-28.6,1.7672,15.055,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2414,-26.6,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,5.2828,0,-10.924,1.8,-48.2,0,-4.1891,-10,10,0.9818,5.3672,-2.4138,-55.42,2.9793,-4.469,-6.069,29.938,0.4966,-13.407,0,-0,0,0,4.63,70.22,2.34,-3.96,-10.8,40.2,4.7128,-15.317,-5.8608,95.548,1.8783,-4.6956,0,-0,0,0,4.6,-28.2,2.2254,14.858,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2896,-26.8,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,4.9794,0,-10.924,1.8,-48.4,0,-3.9928,-10,9.8,1.2437,7.1346,-2.4966,-55.544,2.9793,-4.469,-6.0828,29.566,0.4966,-13.407,0,-0,0,0,4.565,70.11,2.34,-3.96,-11,39.8,4.9091,-14.858,-5.913,95.418,1.8783,-4.6956,0,-0,0,0,4.4,-27.8,2.16,14.989,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.338,-27,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,4.6758,0,-10.924,1.8,-48.4,0,-4.1237,-10,9.6,1.44,7.7234,-2.5794,-55.668,2.9793,-4.469,-6.0966,29.194,0.4966,-13.407,0,-0,0,0,4.5,70,2.34,-3.96,-11.2,39.4,4.6472,-14.728,-5.9652,95.286,1.8783,-4.6956,0,-0,0,0,4.6,-27.4,2.2909,15.055,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.3862,-27.2,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,4.3724,0,-10.924,1.8,-48.6,0,-4.1891,-10.2,9.4,1.5709,7.5276,-2.662,-55.794,2.9793,-4.469,-6.1104,28.82,0.4966,-13.407,0,-0,0,0,4.435,69.89,2.34,-3.96,-11.4,39,3.9928,-14.531,-6.0174,95.156,1.8783,-4.6956,0,-0,0,0,4.4,-27,2.16,14.989,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4344,-27.4,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,4.069,0,-10.924,1.8,-48.6,0.3273,-4.1891,-10.2,11.6,1.2437,6.2182,-2.7448,-55.918,2.9793,-4.469,-6.1242,28.448,0.4966,-13.407,0,-0,0,0,4.37,69.78,2.34,-3.96,-11.4,38.6,3.3382,-14.269,-6.0696,95.026,1.8783,-4.6956,0,-0,0,0,4.4,-26.6,2.4872,15.185,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4828,-27.6,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,3.7656,0,-10.924,1.8,-48.8,0.5891,-4.1237,-10.2,11.4,0.7854,3.7963,-2.8276,-56.042,2.9793,-4.469,-6.138,28.076,0.4966,-13.407,0,-0,0,0,4.305,69.67,2.34,-3.96,-11.4,38.2,2.7491,-14.335,-6.1218,94.896,1.8783,-4.6956,0,-0,0,0,4.2,-26.2,2.5528,15.317,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.531,-27.8,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,3.462,0,-10.924,1.8,-48.8,0.7854,-4.32,-10.2,11.2,0.5891,2.2254,-2.9104,-56.166,2.9793,-4.469,-6.1518,27.704,0.4966,-13.407,0,-0,0,0,4.24,69.56,2.34,-3.96,-11.8,38,1.8982,-14.4,-6.174,94.766,1.8783,-4.6956,0,-0,0,0,4.4,-25.8,2.6837,15.382,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.5794,-28,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,3.1586,0,-10.924,1.8,-49,1.2437,-4.7782,-10.2,11,0.3273,-0.1309,-2.9932,-56.29,2.9793,-4.469,-6.1656,27.332,0.4966,-13.407,0,-0,0,0,4.175,69.45,2.34,-3.96,-11.6,37.4,1.5054,-14.466,-6.226,94.634,1.8783,-4.6956,0,-0,0,0,4.2,-25.2,2.9454,15.055,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6276,-28.2,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,2.8552,0,-10.924,1.8,-49.2,1.5709,-4.7782,-10.2,10.8,0,-3.2728,-3.0758,-56.414,2.9793,-4.469,-6.1794,26.958,0.4966,-13.407,0,-0,0,0,4.11,69.34,2.34,-3.96,-11.6,37,1.2437,-14.858,-6.2782,94.504,1.8783,-4.6956,0,-0,0,0,4,-24.8,2.9454,14.728,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6758,-28.4,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,2.5518,0,-10.924,1.6,-49.2,2.0946,-5.04,-10.2,10.6,0,-7.2,-3.1586,-56.538,2.9793,-4.469,-6.1932,26.586,0.4966,-13.407,0,-0,0,0,4.045,69.23,2.34,-3.96,-11.6,36.6,0.96,-15.24,-6.3304,94.374,1.8783,-4.6956,0,-0,0,0,4,-24.4,3.0109,14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.7242,-28.6,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,2.2482,0,-10.924,1.6,-49.4,2.7491,-5.1709,-10.2,10.4,0,-7.2,-3.2414,-56.662,2.9793,-4.469,-6.2068,26.214,0.4966,-13.407,0,-0,0,0,3.98,69.12,2.34,-3.96,-11.6,36.2,1.2857,-15.171,-6.3826,94.244,1.8783,-4.6956,0,-0,0,0,3.8,-24,2.4872,13.746,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.7724,-28.8,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,1.9448,0,-10.924,1.6,-49.6,3.1418,-5.4982,-10.2,10.2,0,-7.2,-3.3242,-56.786,2.9793,-4.469,-6.2206,25.842,0.4966,-13.407,0,-0,0,0,3.915,69.01,2.34,-3.96,-11.6,35.8,2.16,-15.84,-6.4348,94.114,1.8783,-4.6956,0,-0,0,0,3.8,-23.6,2.8146,13.157,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8206,-29,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,1.6414,0,-10.924,1.4,-49.8,3.2728,-5.6291,-10.2,10,0,-7.2,-3.4068,-56.91,2.9793,-4.469,-6.2344,25.468,0.4966,-13.407,0,-0,0,0,3.85,68.9,2.34,-3.96,-11.8,35.4,3.6,-18,-6.487,93.982,1.8783,-4.6956,0,-0,0,0,3.8,-23.4,2.4872,12.632,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.869,-29.2,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,1.3379,0,-10.924,1.4,-49.8,3.1418,-5.5637,-10.2,9.8,0,-7.2,-3.4896,-57.034,2.9793,-4.469,-6.2482,25.096,0.4966,-13.407,0,-0,0,0,3.785,68.79,2.34,-3.96,-11.8,34.8,3.6,-18,-6.5392,93.852,1.8783,-4.6956,0,-0,0,0,3.6,-23,2.2254,12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.9172,-29.4,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,1.0345,0,-10.924,1.2,-50,2.7491,-5.6946,-10.2,9.6,0,-7.2,-3.5724,-57.158,2.9793,-4.469,-6.262,24.724,0.4966,-13.407,0,-0,0,0,3.72,68.68,2.34,-3.96,0,-0,0,0,-6.5914,93.722,-0.498,-4.8095,0,-0,0,0,3.6,-22.6,2.0946,12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.9656,-29.6,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,0.73104,0,-10.924,1,-50.2,2.4872,-5.6291,-10.2,9.4,0,-7.2,-3.6552,-57.282,2.9793,-4.469,-6.2758,24.352,0.4966,-13.407,0,-0,0,0,3.655,68.57,2.34,-3.96,0,-0,0,0,-6.6434,93.592,-0.8481,-4.0326,0,-0,0,0,3.8,-22.4,1.7672,11.717,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.0138,-29.8,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,0.42758,0,-10.924,1,-50.4,2.3563,-5.6946,-10.2,9.2,0,-6.8728,-3.738,-57.406,2.9793,-4.469,-6.2896,23.98,0.4966,-13.407,0,-0,0,0,3.59,68.46,2.34,-3.96,0,-0,0,0,-6.6956,93.46,-1.1184,-3.5203,0,-0,0,0,3.4,-22,1.6363,11.651,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.062,-30,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,0.12414,0,-10.924,1,-50.6,1.9637,-5.8909,-10.2,9,0,-6.6109,-3.8206,-57.532,2.9793,-4.469,-6.3034,23.606,0.4966,-13.407,0,-0,0,0,3.525,68.35,2.34,-3.96,0,-0,0,0,-6.7478,93.33,-0.9647,-3.2499,0,-0,0,0,3.4,-21.6,1.0472,11.52,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.1104,-30.2,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,-0.17931,0,-10.924,1,-50.6,1.3746,-6.2182,-10.2,8.8,0,-6.4146,-3.9034,-57.656,2.9793,-4.469,-6.3172,23.234,0.4966,-13.407,0,-0,0,0,3.46,68.24,2.2337,-4.1072,0,-0,0,0,-6.8,93.2,-0.7627,-2.8714,0,-0,0,0,3.4,-21.4,1.0472,11.323,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.1586,-30.4,1.7379,-7.2,0,-0,0,0,0,-0,0,0,-6,-0.48276,0,-10.924,1,-50.8,0.6545,-6.2837,-10.2,8.6,0,-6.2837,-3.9862,-57.78,2.9793,-4.469,-6.331,22.862,0.4966,-13.407,0,-0,0,0,3.395,68.13,2.3694,-4.3723,0,-0,0,0,-5.4,93,-0.4952,-2.7548,0,-0,0,0,3.4,-21,0.5891,11.062,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2068,-30.6,1.3316,-7.2,0,-0,0,0,0,-0,0,0,-6,-0.7862,0,-11.082,1,-51,-0.1309,-6.4146,-10.2,8.4,0,-5.8909,-4.069,-57.904,2.8439,-4.5931,-6.3448,22.49,0.8013,-13.452,0,-0,0,0,3.33,68.02,2.376,-4.7258,0,-0,0,0,-6.4,93.4,0.1821,-2.8771,0,-0,0,0,3.4,-20.8,0.1309,11.128,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2552,-30.8,0.9276,-7.2,0,-0,0,0,0,-0,0,0,-6,-1.0897,0,-11.367,0.8,-51.2,-0.5236,-6.6109,-10.2,8.4,0,-5.6291,-4.1518,-58.028,2.2728,-4.4893,-6.3586,22.118,1.0225,-13.533,0,-0,0,0,3.265,67.91,2.2746,-4.8109,0,-0,0,0,-6.4,93.2,1.2209,-2.8886,0,-0,0,0,3.4,-20.4,-0.72,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.3034,-31,0.5417,-7.2,0,-0,0,0,0,-0,0,0,-6,-1.3931,0,-11.419,0.8,-51.4,-0.8509,-6.5454,-10.2,8.2,0,-5.4982,-4.2344,-58.152,1.686,-4.5254,-6.3724,21.744,1.1647,-13.314,0,-0,0,0,3.2,67.8,1.7591,-4.9909,0,-0,0,0,-6.6,93,2.2454,-2.8316,0,-0,0,0,3.6,-20.2,-0.8509,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.3518,-31.2,0.1896,-7.2,0,-0,0,0,0,-0,0,0,-6,-1.6966,0,-11.599,1,-51.6,-1.1128,-6.6109,-10.2,8,0,-5.1709,-4.3172,-58.276,1.1105,-4.6766,-6.3862,21.372,1.2324,-13.179,0,-0,0,0,3.2,67.6,1.2437,-4.9091,0,-0,0,0,-6.6,93,3.2728,-3.0763,0,-0,0,0,3.2,-19.8,-0.5891,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,-31.4,-0.1129,-6.8728,0,-0,0,0,0,-0,0,0,-6,-2,0,-11.876,1,-51.8,-1.3091,-6.4146,-10.2,7.8,0,-5.04,-4.4,-58.4,0.5733,-4.5909,-6.4,21,1.5574,-12.791,0,-0,0,0,3,67.4,0.7494,-5.256,0,-0,0,0,-6.6,92.8,4.32,-3.6,0,-0,0,0,3.6,-19.6,0,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-31.6,-0.3498,-6.6109,0,-0,0,0,0,-0,0,0,-6,-2.4,0,-11.892,1.2,-52,-1.44,-6.2837,-10.2,7.8,0,-4.7782,-4.4,-58.6,0.1016,-4.636,-6.6,20.6,1.7515,-12.206,0,-0,0,0,3,67.2,0.2978,-5.2822,0,-0,0,0,-6.8,92.6,2.88,-4.1891,0,-0,0,0,3.6,-19.2,0.1964,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-31.8,-0.5056,-6.4146,0,-0,0,0,0,-0,0,0,-6,-2.8,0,-12.007,1.2,-52.2,-1.5054,-6.2182,-10.2,7.6,0,-4.7782,-4.2,-58.6,0.7042,-4.7872,-6.6,20.2,1.8192,-11.809,0,-0,0,0,3,67.2,-0.7446,-5.3509,0,-0,0,0,-7,92.6,2.8146,-3.7309,0,-0,0,0,3.6,-19,0.72,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-32,-0.237,-6.2837,0,-0,0,0,0,-0,0,0,-6,-3,0,-11.863,1.2,-52.2,-1.1128,-5.8909,-10.2,7.4,0,-4.32,-4.2,-58.8,0.2483,-4.6924,-6.6,20,2.0923,-11.263,0,-0,0,0,3.2,67,-1.8982,-5.1054,0,-0,0,0,-7,92.6,2.16,-3.6,0,-0,0,0,3.6,-18.6,1.1782,11.128,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-32.2,0.4063,-6.2182,0,-0,0,0,0,-0,0,0,-6,-3.4,0,-11.82,1.2,-52.4,-0.5891,-5.6946,-10.2,7.4,0,-4.1237,-4.2,-59,0.9209,-4.7195,-6.6,19.6,2.1825,-10.624,0,-0,0,0,3.2,67,-3.0763,-4.9091,0,-0,0,0,-7,92.4,1.3746,-3.4691,0,-0,0,0,3.4,-18.4,1.1782,11.062,0,-0,0,0,0,-0,0,0,0,-0,0,0
